id,title,subject,grade_level,difficulty_level,difficulty_score,topics,question_type,has_mathml,math_complexity,content_quality_score,math_accuracy_score,pedagogical_value_score,accessibility_score,translation_ready,adaptive_learning_ready
5519,'Laboratory preparation of hydrochloric acid',mathematics,10,beginner,1,trigonometry,multiple_choice,True,low,0.7,0.8,0.8,0.9999999999999999,True,False
5520,'Ammonia (1)',mathematics,10,beginner,1,general,general,True,medium,0.6,0.8,0.6,0.7,True,False
9467,'Balanced equation',mathematics,10,beginner,1,algebra,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
5521,'Ammonia (2)',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
9464,'Nessler\'s reagent',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5522,'Ammonia (3)',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
5523,'Ammonia (4)',mathematics,10,beginner,1,general,general,True,medium,0.6,0.8,0.6,0.7,True,False
5524,'Ammonia gas',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5525,'Reducing agent',mathematics,10,beginner,1,algebra,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5526,'Copper oxide',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5527,'Nessler\'s reagent',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9465,'Liquid ammonia',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5528,'Liquid ammonia',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9466,'Balanced equation',mathematics,10,beginner,1,algebra,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
5529,'Balanced equation',mathematics,10,beginner,1,algebra,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
9468,'Formation of ammonia',mathematics,10,beginner,1,algebra,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5530,'Haber\'s process.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.6,0.8,0.8,0.7999999999999999,True,False
5531,'Nessler\'s reagent',mathematics,10,beginner,1,algebra,multiple_choice,True,low,0.7,0.8,0.8,0.7999999999999999,True,False
5532,'Formation of ammonia',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.9,0.7999999999999999,True,False
5533,'Ammonium chloride',mathematics,10,beginner,1,algebra,proof,True,medium,0.7,0.8,0.8,0.7999999999999999,True,False
5534,'Prepare ammonia gas',mathematics,10,beginner,1,algebra|trigonometry,problem_solving,True,medium,0.7,0.8,0.8999999999999999,0.7999999999999999,True,False
5535,'Obtaining ammonia',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5536,'Ammonium chloride',mathematics,10,beginner,1,algebra,multiple_choice,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
5537,'Preparation of ammonia gas',mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5538,'Laboratory preparation',mathematics,10,beginner,1,algebra,problem_solving,False,medium,0.7,0.8,0.8,0.8999999999999999,True,False
5539,'Nitrogen and hydrogen combine',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5540,'Manufacturing of ammonia.',mathematics,10,beginner,1,algebra|trigonometry,general,True,low,0.7,0.8,0.7,0.7999999999999999,True,False
5541,'Formation of ammonia',mathematics,10,beginner,1,algebra|trigonometry,multiple_choice,False,medium,0.7,0.8,0.8999999999999999,0.7999999999999999,True,False
5542,'Ammonium chloride',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.8,0.8999999999999999,True,False
5543,'Property of ammonia',mathematics,10,beginner,1,algebra|calculus,multiple_choice,True,low,0.7,0.8,0.7,0.8999999999999999,True,True
5544,'Haber\'s process',mathematics,10,beginner,1,algebra|geometry|calculus|trigonometry,multiple_choice,True,low,0.7,0.8,0.7,0.7999999999999999,True,True
5545,'Nitric Acid (1)',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
5546,'Nitric Acid (2)',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
9469,'Concentrated nitric acid',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5547,'Nitric Acid (3)',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
5548,'Nitrous oxide',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5549,'Nitric acid',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5550,'Reddish-brown gas',mathematics,10,beginner,1,geometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5551,'Concentrated nitric acid',mathematics,10,beginner,1,geometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9470,'Brown ring test',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5552,'Brown ring test',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9471,'Balanced equation',mathematics,10,beginner,1,algebra,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
5553,'Balanced equation',mathematics,10,beginner,1,algebra,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
9474,'Concentrated nitric acid',mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
9475,'Concentrated nitric acid',mathematics,10,beginner,1,trigonometry,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5554,'Concentrated nitric acid',mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
9476,'Magnesium reacts',mathematics,10,beginner,1,trigonometry,general,True,low,0.6,0.8,0.6,0.7999999999999999,True,False
9477,'Ostwald\'s process',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5555,'Magnesium reacts',mathematics,10,beginner,1,general,multiple_choice,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
9479,'The reaction mixture of nitric',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5556,'Ostwald\'s process',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9478,'The reaction mixture of nitric',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5557,'The reaction mixture of nitric',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
9480,'Rainwater contains nitric acid',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9481,'Name a solution',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5558,'During thunderstorms',mathematics,10,beginner,1,general,explanation,True,low,0.6,0.8,0.8,0.7999999999999999,True,False
9482,'Ferric sulfate',mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5559,'Nitric acid',mathematics,10,beginner,1,algebra,multiple_choice,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
9461,'Lead nitrate solution',mathematics,10,beginner,1,algebra,problem_solving,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5560,'Separate&nbsp;the Gold',mathematics,10,beginner,1,general,general,True,low,0.7,0.8,0.8,0.7999999999999999,True,False
9483,'Ostwald\'s process',mathematics,10,beginner,1,trigonometry,multiple_choice,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
5561,'Laboratory preparation of nitric acid',mathematics,10,beginner,1,algebra,multiple_choice,False,low,0.7,0.8,0.8,0.8999999999999999,True,False
5562,'Metal nitrate',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5563,'Sulphuric Acid (1)',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
9487,'Balanced equations',mathematics,10,beginner,1,algebra,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9565,'Scattering',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5564,'Sulphuric Acid (2)',mathematics,10,beginner,1,general,general,True,medium,0.6,0.8,0.6,0.7,True,False
9485,'The anhydride of sulphuric acid',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5565,'Potassium dichromate',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5566,'Vanadium pentoxide.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9484,'Vanadium pentoxide.',mathematics,10,beginner,1,algebra,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5567,'The anhydride of sulphuric acid',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9486,'Balanced equations',mathematics,10,beginner,1,algebra,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
5568,'Concentrated sulphuric acid',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5569,'Balanced equations',mathematics,10,beginner,1,algebra,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9488,'Salts with NaOH',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9489,'Sulphuric acid',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5570,'Salts with NaOH',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
9490,'Balanced chemical equations',mathematics,10,beginner,1,algebra,proof,True,low,0.7,0.8,0.8,0.7999999999999999,True,False
5571,'Distinguish between acids',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5572,'Sulphuric acid is added',mathematics,10,beginner,1,trigonometry,multiple_choice,True,low,0.7,0.8,0.8,0.7999999999999999,True,False
5573,'Sulphuric acid',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5574,'Sulphuric acid',mathematics,10,beginner,1,algebra,multiple_choice,True,low,0.7,0.8,0.8,0.7999999999999999,True,False
5575,'Sulphate radical',mathematics,10,beginner,1,algebra,multiple_choice,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
5576,'Dibasic acid',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
5577,'Balanced chemical equations',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9491,'Concentrated Sulphuric acid',mathematics,10,beginner,1,general,explanation,True,low,0.7,0.8,0.8,0.7999999999999999,True,False
5578,'Highest boiling point',mathematics,10,beginner,1,algebra,multiple_choice,True,medium,0.7,0.8,0.8,0.7999999999999999,True,False
5579,'Hydrochloric acid',mathematics,10,beginner,1,algebra|trigonometry,problem_solving,True,low,0.7,0.8,0.8999999999999999,0.7999999999999999,True,False
5580,'Use of sulphuric acid',mathematics,10,beginner,1,algebra|trigonometry,multiple_choice,True,low,0.7,0.8,0.7999999999999999,0.7999999999999999,True,False
5581,'Concentrated Sulphuric acid',mathematics,10,beginner,1,algebra,proof,True,low,0.7,0.8,0.8,0.7999999999999999,True,False
9493,'Two alkyl groups',mathematics,10,beginner,1,trigonometry,general,True,low,0.9,0.8,0.6,0.7999999999999999,True,False
5582,'Dehydrating agent',mathematics,10,beginner,1,general,multiple_choice,True,low,0.9,0.8,0.6,0.7999999999999999,True,False
5583,'Potassium nitrate',mathematics,10,beginner,1,algebra,proof,True,low,0.7,0.8,0.8,0.7999999999999999,True,False
5584,'Oxidizing agent',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5585,'Conversion of sulfur dioxide',mathematics,10,beginner,1,algebra|trigonometry,multiple_choice,True,low,0.7,0.8,0.7,0.8999999999999999,True,False
5586,'Sulfur combining directly',mathematics,10,beginner,1,algebra|trigonometry,multiple_choice,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
5587,'Organic Compounds (1)',mathematics,10,beginner,1,general,general,True,medium,0.6,0.8,0.6,0.7,True,False
5588,'Organic Compounds (2)',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
5589,'Organic Compounds (3)',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
5590,'Organic Compounds (4) Functional Group',mathematics,10,beginner,1,calculus,general,False,low,0.6,0.8,0.6,0.7,True,True
5591,'Organic Compounds (5) Nomenclature',mathematics,10,beginner,1,general,general,True,medium,0.6,0.8,0.6,0.7,True,False
9492,'Carbon compounds',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5592,'Organic Compounds (5)',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.6,0.7,True,False
5593,'Alkenes series',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5594,'Homologous series',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5595,'Catenation',mathematics,10,beginner,1,calculus|trigonometry,general,True,low,0.9,0.8,0.7,0.7999999999999999,True,True
9494,'IUPAC name',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5596,'IUPAC name',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9495,'IUPAC name',mathematics,10,beginner,1,calculus,multiple_choice,True,low,0.9,0.8,0.6,0.7999999999999999,True,True
9496,'IUPAC name',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
9498,'IUPAC names',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
5597,'IUPAC name',mathematics,10,beginner,1,general,general,False,low,0.7999999999999999,0.8,0.6,0.8999999999999999,True,False
9497,'Structural formula',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5598,'Hydrocarbons are excellent fuels',mathematics,10,beginner,1,calculus|trigonometry,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,True
5599,'Structural formula',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5600,'Structural formula',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
5601,'Molecular formula',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5602,'Homologue',mathematics,10,beginner,1,calculus,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,True
5603,'The general formula for an alkane',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5604,'IUPAC name',mathematics,10,beginner,1,general,problem_solving,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
9499,'Catenation',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5605,'Structural isomers',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
5606,'Catenation',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9537,'Couple',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
5607,'Hydrocarbons-Alkanes (1)',mathematics,10,beginner,1,general,general,True,medium,0.6,0.8,0.6,0.7,True,False
5608,'Hydrocarbons - Alkanes (2)',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
9536,'Calorie',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
5609,'Hydrocarbons - Alkenes',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
9509,'Balanced chemical equation',mathematics,10,beginner,1,algebra,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
9510,'The equation for the reaction',mathematics,10,beginner,1,algebra,problem_solving,True,low,0.9,0.8,0.6,0.7999999999999999,True,False
5610,'Hydrocarbons - Alkynes',mathematics,10,beginner,1,general,general,True,medium,0.6,0.8,0.6,0.7,True,False
9500,"'Properties of alkanes, alkenes, and alkynes.'",mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9502,'Fill in the blanks',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
9504,'Hydrocarbons and general formula',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9505,'Hydrocarbons and general formula',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
